1	1997.24	1.75498	26.3855	125.24	71.56	9.5	1.6627
2	887.52	1.76357	12.2632	51.82	29.27	9.5	1.51521
3	2269.18	1.7141	36.7008	182.11	106.24	9.52	1.72755
4	1655.18	1.74089	16.725	75.43	43.11	9.5	1.57629
1	1002.17	1.75498	26.3855	125.24	71.56	9.5	1.6627
2	497.92	1.76357	12.2632	51.82	29.27	9.5	1.51521
3	1042.44	1.7141	36.7008	182.11	106.24	9.52	1.72755
4	593.65	1.74089	16.725	75.43	43.11	9.5	1.57629
1	1094.54	1.75764	26.9737	129.31	73.64	9.48	1.67011
2	430.31	1.76591	11.4248	48.01	26.99	9.5	1.50308
3	1504.13	1.71569	44.6641	228.8	133.69	9.52	1.76947
4	730.75	1.73873	16.6796	75.92	43.56	9.5	1.57736
