187	1.9	6.5	20	7	7	1	1
308	1.65	8.25	34	10	10	1	1
120	1.71429	3.71429	13	6	6	1	1
116	1.71429	4.28571	13	6	6	1	1
185	1.9	6.5	20	7	7	1	1
225	1.84615	6.53846	25	9	9	1	1
187	1.9	6.5	20	7	7	1	1
115	1.71429	4.85714	13	6	6	1	1
117	1.71429	3.71429	13	6	6	1	1
98	1.42857	3.14286	11	6	6	1	1
408	1.80769	12.3077	48	11	11	1	1
149	1.66667	4.11111	16	8	8	1	1
148	1.66667	4.11111	16	8	8	1	1
113	1.71429	3.71429	13	6	6	1	1
226	1.84615	6.69231	25	9	9	1	1
175	1.8	5.5	19	8	8	1	1
114	1.71429	3.71429	13	6	6	1	1
292	1.76471	8.35294	31	9	9	1	1
192	1.81818	6.09091	21	8	8	1	1
281	1.81818	6.09091	21	8	8	1	1
100	1.42857	3.14286	11	6	6	1	1
477	1.85714	13.0714	53	12	12	1	1
115	1.71429	4.28571	13	6	6	1	1
187	1.81818	6.09091	21	8	8	1	1
115	1.71429	3.71429	13	6	6	1	1
321	1.65	8.35	34	10	10	1	1
197	1.8	5.5	19	8	8	1	1
229	1.84615	7.92308	25	9	9	1	1
431	1.74074	12.0741	48	12	12	1	1
264	1.76471	7.94118	31	9	9	1	1
222	1.84615	7.92308	25	9	9	1	1
114	1.71429	4.28571	13	6	6	1	1
268	1.93333	8.2	30	9	9	1	1
144	1.66667	4.11111	16	8	8	1	1
119	1.71429	4.28571	13	6	6	1	1
340	1.83333	9.11111	34	10	10	1	1
109	1.71429	4.85714	13	6	6	1	1
195	1.9	6.5	20	7	7	1	1
324	1.85	9.6	38	9	9	1	1
243	1.6875	7.75	28	9	9	1	1
1255	1.72619	30.8929	146	14	14	1	1
1100	1.68493	28.0548	124	14	14	1	1
175	1.8	5.5	19	8	8	1	1
119	1.71429	3.71429	13	6	6	1	1
487	1.74194	12.5806	55	12	12	1	1
505	1.80645	13.1613	57	12	12	1	1
276	1.76471	8.58823	31	9	9	1	1
308	1.83333	9.11111	34	10	10	1	1
186	1.81818	6.09091	21	8	8	1	1
178	1.9	6.5	20	7	7	1	1
168	1.8	5.5	19	8	8	1	1
175	1.9	6.5	20	7	7	1	1
269	1.93333	8.2	30	9	9	1	1
110	1.71429	4.28571	13	6	6	1	1
723	1.71111	18.1556	78	12	12	1	1
168	1.8	5.5	19	8	8	1	1
123	1.71429	4.28571	13	6	6	1	1
180	1.9	6.5	20	7	7	1	1
227	1.81818	6.09091	21	8	8	1	1
153	1.66667	4.11111	16	8	8	1	1
332	1.7619	10.3333	38	10	10	1	1
375	1.81818	10.2727	41	9	9	1	1
332	1.65	9.1	34	10	10	1	1
182	1.9	6.5	20	7	7	1	1
845	1.69643	20.5536	96	14	14	1	1
179	1.81818	6.09091	21	8	8	1	1
415	1.76923	11.8846	47	10	10	1	1
360	1.81818	9.90909	41	11	11	1	1
326	1.85	9.7	38	9	9	1	1
465	1.75862	12.8966	52	12	12	1	1
171	1.8	5.5	19	8	8	1	1
303	1.65	8.85	34	10	10	1	1
411	1.76923	11	47	10	10	1	1
658	1.83333	16.6667	67	12	12	1	1
392	1.79167	10	44	12	12	1	1
694	1.71111	18.6222	78	13	13	1	1
2034	1.70149	47.2836	229	16	16	1	1
3801	1.66667	82.3953	431	18	18	1	1
310	1.68421	8.26316	33	12	12	1	1
337	1.73333	7.06667	27	10	10	1	1
338	1.7619	9.90476	38	10	10	1	1
368	1.86364	10.5909	42	11	11	1	1
552	1.83333	13.4333	56	12	12	1	1
3125	1.71498	69.6329	356	17	17	1	1
362	1.90476	10.8095	41	11	11	1	1
213	1.83333	7	23	9	9	1	1
1270	1.67045	29.6364	148	15	15	1	1
1046	1.73913	25.2754	121	14	14	1	1
239	1.78571	7.42857	26	9	9	1	1
236	1.78571	7.42857	26	9	9	1	1
308	1.65	8.35	34	10	10	1	1
526	1.7037	11.5926	47	12	12	1	1
2580	1.71839	58.2184	300	17	17	1	1
347	1.85714	9.80952	40	9	9	1	1
303	1.65	9.1	34	10	10	1	1
369	1.90476	10.8095	41	11	11	1	1
360	1.81818	10.8636	41	10	10	1	1
1226	1.7439	30.561	144	14	14	1	1
614	1.7	16.125	69	12	12	1	1
572	1.72973	16.2973	65	12	12	1	1
