12467	2.1	166.629	652	14	14	1
8670	2.15936	142.1	543	14	14	1
770	2.26087	17	53	9	9	1
1625	2.17143	22.3429	77	10	10	1
2093	2.07576	37.8788	138	11	11	1
289473	2.14599	3185.78	12716	19	19	1
8930	2.10884	156.976	621	14	14	1
80329	2.0753	1164.62	4714	17	17	1
519	2.14286	9.64286	31	9	9	1
2494	2.15152	40.7727	143	11	11	1
