669	1.90909	6.81818	22	10	10	1
1337	2.125	10.0625	35	12	12	1
11294	2.11173	95.5754	379	16	16	1
3223	2.1	29.26	106	14	14	1
2159	2.29167	16.125	56	12	12	1
596	1.90909	7.81818	22	10	10	1
4101	2.13115	37.2951	131	14	14	1
616	2.09091	8.45455	24	10	10	1
41456	2.06304	360.556	1441	20	20	1
1850	2	18	61	12	12	1
