602	1.7931	12.6897	53	12	12	1	1
361	1.77778	8.55556	33	12	12	1	1
216	1.76923	6.30769	24	10	10	1	1
440	1.8	12.08	46	12	12	1	1
473	1.69231	10.7308	45	14	14	1	1
144	1.66667	4.11111	16	8	8	1	1
141	1.66667	4.11111	16	8	8	1	1
1602	1.71717	33.9394	171	16	16	1	1
358	1.73913	10.0435	41	12	12	1	1
8117	1.68039	159.449	858	20	20	1	1
4383	1.70036	93.4043	472	17	17	1	1
304	1.78947	9.1579	35	12	12	1	1
2726	1.67742	64.9032	313	17	17	1	1
14924	1.69709	303.44	1693	22	22	1	1
41673	1.66903	819.724	4701	26	26	1	1
2650	1.7033	59.6099	311	19	19	1	1
204	1.75	5.75	22	10	10	1	1
15244	1.70076	318.491	1797	22	22	1	1
1529	1.74	36.79	175	15	15	1	1
15265	1.70629	312.082	1738	22	22	1	1
2357	1.7044	52.2642	272	18	18	1	1
328	1.71429	9.19048	37	13	13	1	1
3561	1.68163	87.0816	413	17	17	1	1
9352	1.70736	199.631	1092	21	21	1	1
380	1.79167	11.1667	44	12	12	1	1
584	1.78378	14.5946	67	16	16	1	1
1611	1.7	37.9818	188	17	17	1	1
1968	1.70229	44.5496	224	15	15	1	1
3743	1.6875	85.1367	433	21	21	1	1
5103	1.71264	116.454	597	19	19	1	1
243	1.73333	7.46667	27	10	10	1	1
145	1.66667	5	16	8	8	1	1
23696	1.66566	483.27	2746	23	23	1	1
2962	1.71649	66.3402	334	18	18	1	1
76727	1.67617	1473.68	8883	26	26	1	1
577	1.72973	15.5405	65	13	13	1	1
1411	1.65625	33.8125	160	16	16	1	1
374	1.70833	9.66667	42	12	12	1	1
3707	1.66516	71.7873	369	18	18	1	1
6801	1.69383	139.883	770	20	20	1	1
7319	1.68737	149.075	816	20	20	1	1
270	1.63636	4.54545	19	10	10	1	1
323	1.58824	7.76471	28	10	10	1	1
662	1.70588	12.9412	59	14	14	1	1
3674	1.70124	82.1037	411	21	21	1	1
213	1.76923	6.61538	24	11	11	1	1
8621	1.66314	176.381	944	22	22	1	1
507	1.61765	12.7353	56	12	12	1	1
1198	1.77778	17.5333	81	14	14	1	1
379	1.73913	10.0435	41	12	12	1	1
2703	1.66667	62.1613	311	17	17	1	1
550	1.8	15.0286	64	12	12	1	1
303	1.68421	8	33	14	14	1	1
195	1.61538	5.30769	22	12	12	1	1
914	1.76471	19.7843	91	16	16	1	1
3498	1.66667	70.4977	356	19	19	1	1
187	1.63636	4.54545	19	10	10	1	1
1845	1.72549	38.4412	177	16	16	1	1
7305	1.66529	151.564	807	20	20	1	1
2360	1.65839	51.4099	268	18	18	1	1
2748	1.71622	51.8176	255	17	17	1	1
12521	1.70426	243.604	1361	21	21	1	1
4804	1.69231	92.035	485	20	20	1	1
4013	1.68478	88.1159	466	21	21	1	1
496	1.75862	12.3103	52	14	14	1	1
562	1.73333	6.86667	27	12	12	1	1
2685	1.71429	48.2449	253	18	18	1	1
1404	1.77528	34.5393	159	15	15	1	1
4925	1.66786	88.2179	468	18	18	1	1
20225	1.65846	371.921	2089	24	24	1	1
146	1.66667	4.55556	16	8	8	1	1
4083	1.68826	78.5466	418	20	20	1	1
787	1.66667	18.3333	86	14	14	1	1
10498	1.66314	195.659	1102	24	24	1	1
362	1.63636	9.68182	37	11	11	1	1
981	1.72917	18.3542	84	14	14	1	1
312	1.73684	8.57895	34	11	11	1	1
148	1.66667	5.44444	16	8	8	1	1
2143	1.71942	47.446	240	16	16	1	1
8365	1.67773	155.75	860	21	21	1	1
1458	1.70526	35.3895	163	14	14	1	1
3942	1.72574	82.4979	410	17	17	1	1
546	1.81818	13.9394	61	12	12	1	1
550	1.75	14.5556	64	14	14	1	1
456	1.75862	12.069	52	14	14	1	1
147	1.66667	5.44444	16	8	8	1	1
512	1.67647	12.7941	58	14	14	1	1
397	1.73684	8.21053	34	11	11	1	1
7845	1.70259	151.78	791	20	20	1	1
701	1.63043	16.1957	76	18	18	1	1
475	1.73333	12.2	53	14	14	1	1
906	1.72881	22.0678	103	14	14	1	1
339	1.76923	6.61538	24	10	10	1	1
3944	1.71923	84.5077	448	18	18	1	1
1162	1.73684	28.1579	133	14	14	1	1
1982	1.76068	42.8889	207	16	16	1	1
1676	1.71084	32.3855	143	14	14	1	1
5446	1.66667	115.836	611	20	20	1	1
2449	1.65957	48.1631	235	18	18	1	1
12070	1.68056	242.85	1332	21	21	1	1
