592	1.80952	10.9524	39	10	10	1
2742	2.30556	47.1528	167	12	12	1
26609	2.10101	361.159	1457	16	16	1
10111	2.03534	150.986	577	14	14	1
4305	2.11111	52.7444	191	12	12	1
671	1.76	13.04	45	10	10	1
9498	2.1405	136.145	519	14	14	1
1367	2	15.5217	47	10	10	1
146965	2.05293	1720.98	7332	20	20	1
3501	2.18182	46.7013	169	12	12	1
