14110	2.11441	127.754	500	14	14	1
7874	2.16535	73.5118	276	14	14	1
535	2.2	7.6	23	9	9	1
1223	2.36842	13.4737	46	10	10	1
1504	2.14286	18.3214	61	11	11	1
112217	2.16494	1111.59	4398	19	19	1
6747	2.0687	72.2824	272	14	14	1
47692	2.14256	525.731	2045	17	17	1
578	2.1	6.6	22	9	9	1
1770	2.16129	21.1613	68	11	11	1
