293	1.76471	8.70588	31	8	8	1	1
258	1.8	7.6	28	8	8	1	1
146	1.75	4.875	15	7	7	1	1
131	1.75	4.875	15	7	7	1	1
3076	1.73171	71.9902	356	14	14	1	1
5702	1.72593	134.351	700	15	15	1	1
483	1.75	14.5938	57	10	10	1	1
162	1.75	4.375	15	7	7	1	1
129	1.75	4.375	15	7	7	1	1
131	1.75	4.375	15	7	7	1	1
3284	1.73568	77.6564	395	14	14	1	1
379	1.76	11.16	45	9	9	1	1
319	1.71429	9.52381	37	9	9	1	1
361	1.90909	11.5909	43	9	9	1	1
664	1.75	18.2273	78	10	10	1	1
510	1.78125	13.625	58	10	10	1	1
127	1.75	4.875	15	7	7	1	1
139	1.75	5.375	15	7	7	1	1
476	1.71875	13.1875	56	10	10	1	1
504	1.84375	15.2812	60	10	10	1	1
259	1.75	7.5	29	8	8	1	1
500	1.84375	14.9688	60	10	10	1	1
342	1.77273	10.5	40	9	9	1	1
578	1.78378	16.0541	67	10	10	1	1
125	1.75	4.375	15	7	7	1	1
586	1.88889	18.0556	69	10	10	1	1
412	1.73077	11.6154	46	9	9	1	1
369	1.90909	11.5909	43	9	9	1	1
260	1.8	7.6	28	8	8	1	1
218	1.78571	7	26	8	8	1	1
391	1.76	11.2	45	9	9	1	1
638	1.7027	15.5405	64	10	10	1	1
270	1.8125	8.0625	30	8	8	1	1
796	1.75472	20.7925	94	11	11	1	1
86511	1.73066	1740.46	9954	21	21	1	1
875	1.70492	23.6066	105	12	12	1	1
358	1.81818	10.6818	41	9	9	1	1
1289	1.73864	33.4318	154	12	12	1	1
979	1.78462	26.3692	117	11	11	1	1
1346	1.7931	35	157	12	12	1	1
879	1.80357	22.2857	102	11	11	1	1
1169	1.69737	28.1579	130	12	12	1	1
2940	1.77387	71.1206	354	14	14	1	1
12719	1.72321	282.036	1545	17	17	1	1
258	1.8125	8.0625	30	8	8	1	1
609	1.78947	16.0789	69	10	10	1	1
1626	1.73451	42.708	197	13	13	1	1
330	1.80952	10.381	39	9	9	1	1
48075	1.73298	1046.19	5881	20	20	1	1
134	1.75	4.875	15	7	7	1	1
852	1.81132	21.7547	97	11	11	1	1
670	1.77273	10.7273	40	9	9	1	1
2116	1.75	51.3611	253	13	13	1	1
14039	1.70426	291.351	1603	17	17	1	1
537	1.75862	12.4483	52	10	10	1	1
132	1.75	5.375	15	7	7	1	1
1258	1.69048	30.119	143	12	12	1	1
2495	1.70659	57.3234	286	13	13	1	1
1347	1.78652	33.4831	160	12	12	1	1
253	1.8125	8.0625	30	8	8	1	1
5287	1.7337	122.658	639	15	15	1	1
114	1.5	3.875	13	7	7	1	1
641	1.84615	17.4359	73	10	10	1	1
762	1.78	20.88	90	11	11	1	1
590	1.74359	15.9487	69	10	10	1	1
6816	1.73805	160.798	837	16	16	1	1
1059	1.78947	22.9649	103	11	11	1	1
308	1.75	9.55	36	8	8	1	1
421	1.68966	12.4483	50	10	10	1	1
1303	1.8046	34.2069	158	12	12	1	1
1858	1.73228	46.2441	221	13	13	1	1
1254	1.74444	32.4889	158	12	12	1	1
996	1.76923	24.7077	116	11	11	1	1
1363	1.68041	35.4021	164	12	12	1	1
908	1.79661	24.0847	107	11	11	1	1
2772	1.76471	61.5941	301	13	13	1	1
343	1.77273	10.4545	40	9	9	1	1
1115	1.725	29.8125	139	12	12	1	1
529	1.84848	16.0606	62	10	10	1	1
1357	1.81111	36.1111	164	12	12	1	1
110	1.5	3.875	13	7	7	1	1
1631	1.78378	42.3694	199	13	13	1	1
7034	1.70565	157.423	847	16	16	1	1
262	1.8125	8	30	8	8	1	1
5179	1.7507	120.515	626	15	15	1	1
14718	1.70796	317.4	1738	18	18	1	1
587	1.78947	16.2895	69	10	10	1	1
1675	1.74783	41.2348	202	13	13	1	1
1231	1.7625	30.5125	142	12	12	1	1
3022	1.7243	71.4486	370	14	14	1	1
1090	1.72603	28.3699	127	12	12	1	1
350	1.77273	10.6364	40	9	9	1	1
73728	1.71139	1523.8	8777	21	21	1	1
1128	1.67089	28.2405	133	12	12	1	1
28651	1.72873	622.355	3455	19	19	1	1
12897	1.72686	280.08	1531	17	17	1	1
20375	1.71429	441.638	2449	18	18	1	1
448	1.68182	9.68182	38	9	9	1	1
629	1.84848	16.2727	62	10	10	1	1
5946	1.71394	137.599	714	15	15	1	1
