330	1.62069	11.7241	48	8	8	1	1
282	1.64	10.52	42	8	8	1	1
216	1.66667	8.88889	31	7	7	1	1
221	1.66667	9.38889	31	7	7	1	1
3049	1.67537	89.5261	450	14	14	1	1
7186	1.69479	203.098	1106	15	15	1	1
661	1.8	21.04	91	10	10	1	1
201	1.8	7.73333	28	7	7	1	1
204	1.8	7.6	28	7	7	1	1
223	1.8	8.13333	28	7	7	1	1
4491	1.66751	122.678	658	14	14	1	1
377	1.82143	12.5714	52	9	9	1	1
417	1.74286	15.5429	62	9	9	1	1
471	1.73684	16.4474	67	9	9	1	1
919	1.65333	27.8	125	10	10	1	1
631	1.71154	20.4423	90	10	10	1	1
211	1.70588	8.76471	30	7	7	1	1
188	1.6	7.26667	25	7	7	1	1
554	1.69388	19	84	10	10	1	1
474	1.775	16.15	72	10	10	1	1
326	1.81481	12.037	50	8	8	1	1
607	1.85714	20.9796	92	10	10	1	1
500	1.68293	17.5122	70	9	9	1	1
498	1.78571	18.6905	76	10	10	1	1
206	1.8	8.53333	28	7	7	1	1
608	1.74074	22.6296	95	10	10	1	1
443	1.64103	15.8462	65	9	9	1	1
324	1.71429	13.6429	49	9	9	1	1
283	1.64	9.76	42	8	8	1	1
325	1.78261	10.1739	42	8	8	1	1
466	1.73171	17.1707	72	9	9	1	1
732	1.62687	24.2687	110	10	10	1	1
465	1.66667	11.6667	51	8	8	1	1
851	1.74603	25.1746	111	11	11	1	1
95218	1.70103	2456.85	14635	21	21	1	1
3045	1.69474	94.1333	484	14	14	1	1
444	1.82857	16.0571	65	9	9	1	1
1582	1.66216	49.1216	247	12	12	1	1
1404	1.72	46.752	216	11	11	1	1
1483	1.7594	49.1429	235	12	12	1	1
1037	1.72165	35.2268	168	11	11	1	1
1989	1.69512	58.1585	279	12	12	1	1
4487	1.71675	135.318	698	14	14	1	1
20964	1.7005	545.181	3067	17	17	1	1
349	1.64516	12.0645	52	8	8	1	1
543	1.71111	18.4889	78	10	10	1	1
2174	1.7513	65.9585	339	13	13	1	1
372	1.80645	15.3548	57	9	9	1	1
57596	1.69172	1525.03	8847	20	20	1	1
209	1.66667	8.72222	31	7	7	1	1
1168	1.72115	38.9327	180	11	11	1	1
354	1.73333	13.7	53	9	9	1	1
2384	1.7217	71.9387	366	13	13	1	1
16236	1.6707	390.519	2208	17	17	1	1
474	1.73684	15.0263	67	10	10	1	1
170	1.6	7.4	25	7	7	1	1
2974	1.68248	88.5328	462	14	14	1	1
3292	1.68489	95.7781	525	13	13	1	1
1147	1.69524	35.5238	179	12	12	1	1
283	1.65385	10.6923	44	8	8	1	1
5033	1.68421	145.643	769	15	15	1	1
98	1.44444	3.77778	14	7	7	1	1
679	1.77358	22.1321	95	10	10	1	1
1427	1.74766	42.0935	188	11	11	1	1
616	1.66667	19.7222	91	10	10	1	1
10364	1.69958	294.082	1602	16	16	1	1
1215	1.73148	40.2037	188	11	11	1	1
330	1.72414	12.2069	51	8	8	1	1
479	1.79487	16.1026	71	10	10	1	1
1966	1.79167	54.2222	259	12	12	1	1
2478	1.73874	75.6306	387	13	13	1	1
1088	1.69072	34.0309	165	12	12	1	1
1203	1.70297	34.5941	173	11	11	1	1
1289	1.66071	39.6607	187	12	12	1	1
1156	1.66981	38.1321	178	11	11	1	1
2977	1.68266	85.6753	457	13	13	1	1
497	1.70968	13.6774	54	9	9	1	1
1227	1.74286	39.581	184	12	12	1	1
594	1.73585	21.1321	93	10	10	1	1
1433	1.70312	44.2969	219	12	12	1	1
106	1.44444	3.77778	14	7	7	1	1
4357	1.70526	124.084	649	15	15	1	1
10216	1.70112	270.774	1515	16	16	1	1
276	1.69565	9.3913	40	8	8	1	1
6773	1.69091	188.74	1024	15	15	1	1
20470	1.68595	518.342	2916	18	18	1	1
677	1.7	23	103	10	10	1	1
2211	1.73	68.605	347	13	13	1	1
1604	1.79856	52.9209	251	12	12	1	1
3561	1.6726	90.9609	471	14	14	1	1
1448	1.71074	42.157	208	12	12	1	1
659	1.67568	15.0811	63	9	9	1	1
112394	1.68754	2829.24	16873	21	21	1	1
2537	1.67841	74.9736	382	14	14	1	1
44976	1.68591	1187.97	6952	19	19	1	1
16517	1.69267	448.009	2518	17	17	1	1
17107	1.69437	467.931	2590	18	18	1	1
417	1.71429	15.3714	61	9	9	1	1
610	1.77358	21.3396	95	10	10	1	1
6977	1.69922	205.022	1097	15	15	1	1
