519	1.90909	6.81818	22	10	10	1
1912	2.26667	20.3333	69	12	12	1
14519	2.12787	169.144	650	16	16	1
4556	2.03409	48.7159	180	14	14	1
1999	2.19048	26.9286	93	12	12	1
467	1.90909	7.81818	22	10	10	1
5217	2.13223	70.3967	259	14	14	1
555	2.09091	8.45455	24	10	10	1
146848	2.10996	1421.94	5700	20	20	1
2025	2.18919	22	82	12	12	1
