561	1.90909	6.81818	22	10	10	1
985	2.14286	9.07143	31	12	12	1
6698	2.05102	52.1327	202	16	16	1
1922	2.09091	19.3939	70	14	14	1
1080	2.29412	12.1176	40	12	12	1
700	1.90909	7.81818	22	10	10	1
1472	2.16	16.84	55	14	14	1
773	2.09091	8.45455	24	10	10	1
14465	2.12268	146.052	572	20	20	1
1006	2.05556	12.0556	38	12	12	1
