295	1.90909	6.90909	22	7	7	1	1
444	1.67857	11.6071	48	10	10	1	1
122	1.71429	3.71429	13	6	6	1	1
126	1.71429	4.28571	13	6	6	1	1
213	1.83333	7	23	7	7	1	1
360	1.85	10	38	9	9	1	1
263	1.90909	6.90909	22	7	7	1	1
115	1.71429	4.85714	13	6	6	1	1
125	1.71429	3.71429	13	6	6	1	1
131	1.42857	3.14286	11	6	6	1	1
598	1.74286	15.3714	62	11	11	1	1
291	1.81818	5.72727	21	8	8	1	1
333	1.92308	6.69231	26	8	8	1	1
141	1.71429	3.71429	13	6	6	1	1
384	1.85	9.75	38	9	9	1	1
270	1.73333	7.06667	27	8	8	1	1
161	1.71429	3.71429	13	6	6	1	1
381	1.68182	9.90909	38	9	9	1	1
310	1.78571	6.92857	26	8	8	1	1
297	1.78571	7	26	8	8	1	1
287	1.42857	3.14286	11	6	6	1	1
799	1.74419	17.9302	76	12	12	1	1
152	1.71429	4.28571	13	6	6	1	1
268	1.78571	6.92857	26	8	8	1	1
118	1.71429	3.71429	13	6	6	1	1
519	1.72	9.96	44	10	10	1	1
249	1.73333	6.93333	27	8	8	1	1
356	1.6	8.75	33	9	9	1	1
820	1.7234	17.8723	82	12	12	1	1
413	1.78261	10.4348	42	9	9	1	1
341	1.6	9.05	33	9	9	1	1
116	1.71429	4.28571	13	6	6	1	1
395	1.81818	10.7727	41	9	9	1	1
223	1.81818	5.72727	21	8	8	1	1
121	1.71429	4.28571	13	6	6	1	1
570	1.83333	11.375	45	10	10	1	1
201	1.71429	4.85714	13	6	6	1	1
279	1.83333	6.83333	23	7	7	1	1
418	1.8	11.4	46	9	9	1	1
376	1.78261	10.5652	42	9	9	1	1
1907	1.70796	39.2212	194	14	14	1	1
2230	1.67647	46.7132	229	14	14	1	1
357	1.73333	7	27	8	8	1	1
130	1.71429	3.71429	13	6	6	1	1
813	1.70588	19.9608	88	12	12	1	1
704	1.76744	17.6977	77	12	12	1	1
348	1.68182	9.72727	38	9	9	1	1
423	1.83333	11.125	45	10	10	1	1
249	1.73333	7.06667	27	8	8	1	1
203	1.90909	6.90909	22	7	7	1	1
248	1.73333	7.33333	27	8	8	1	1
213	1.83333	6.83333	23	7	7	1	1
356	1.7619	10.381	38	9	9	1	1
119	1.71429	4.28571	13	6	6	1	1
1065	1.75	24.4531	113	12	12	1	1
243	1.73333	7.06667	27	8	8	1	1
123	1.71429	4.28571	13	6	6	1	1
210	1.83333	7	23	7	7	1	1
245	1.78571	6.92857	26	8	8	1	1
250	1.92308	6.61538	26	8	8	1	1
421	1.66667	11.2593	46	10	10	1	1
432	1.80769	11.8846	48	9	9	1	1
467	1.6	11	49	10	10	1	1
204	1.90909	6.90909	22	7	7	1	1
1581	1.71739	32.9457	159	14	14	1	1
250	1.73333	7	27	8	8	1	1
553	1.75758	14.3939	59	10	10	1	1
633	1.72973	15.3784	65	11	11	1	1
416	1.83333	11.2083	45	9	9	1	1
829	1.72917	18.7083	84	12	12	1	1
262	1.73333	6.93333	27	8	8	1	1
626	1.6	10.9	49	10	10	1	1
545	1.75758	14.5758	59	10	10	1	1
812	1.80851	20.2979	86	12	12	1	1
775	1.77778	17.8667	81	12	12	1	1
1344	1.68966	30.2529	148	13	13	1	1
3632	1.71493	74.4751	380	16	16	1	1
7642	1.67551	154.369	822	18	18	1	1
664	1.76316	16.2105	68	12	12	1	1
332	1.68421	8.05263	33	10	10	1	1
543	1.66667	11.4444	46	10	10	1	1
649	1.69444	14.4722	62	11	11	1	1
845	1.73077	20.3269	91	12	12	1	1
6727	1.71132	139.002	742	17	17	1	1
533	1.71875	13.7812	56	11	11	1	1
318	1.73684	9	34	9	9	1	1
2685	1.69512	56.0305	279	15	15	1	1
1932	1.72727	40.8347	210	14	14	1	1
337	1.66667	8.16667	31	9	9	1	1
303	1.66667	8.33333	31	9	9	1	1
442	1.7037	10.7037	47	10	10	1	1
727	1.75556	17.4444	80	12	12	1	1
6233	1.71859	132.121	685	17	17	1	1
547	1.84	11.36	47	9	9	1	1
473	1.6	11	49	10	10	1	1
479	1.63333	12.4	50	11	11	1	1
512	1.71875	13.2812	56	10	10	1	1
1690	1.72222	37.3611	187	14	14	1	1
978	1.73333	23.5833	105	12	12	1	1
885	1.70909	21.2545	95	12	12	1	1
