278	1.75	8.1875	29	8	8	1	1
259	1.78571	7.14286	26	8	8	1	1
161	1.75	4.875	15	7	7	1	1
154	1.75	4.875	15	7	7	1	1
1548	1.71429	31.7033	157	14	14	1	1
2695	1.72515	59.2339	296	15	15	1	1
378	1.73913	10.3913	41	10	10	1	1
137	1.75	4.375	15	7	7	1	1
143	1.75	4.375	15	7	7	1	1
177	1.75	4.375	15	7	7	1	1
1624	1.71717	35.4343	171	14	14	1	1
308	1.77778	8.88889	33	9	9	1	1
270	1.75	7.875	29	9	9	1	1
296	1.9375	8.75	32	9	9	1	1
388	1.66667	10.5	41	10	10	1	1
435	1.69231	10.2692	45	10	10	1	1
147	1.75	4.875	15	7	7	1	1
137	1.75	5.375	15	7	7	1	1
405	1.69231	10.1923	45	10	10	1	1
454	1.78571	12.4286	51	10	10	1	1
222	1.76923	6.46154	24	8	8	1	1
364	1.72727	10.2273	39	10	10	1	1
399	1.73684	8.94737	34	9	9	1	1
320	1.68421	8.36842	33	10	10	1	1
149	1.75	4.375	15	7	7	1	1
447	1.84615	12.2692	49	10	10	1	1
359	1.77778	8.88889	33	9	9	1	1
309	1.9375	8.125	32	9	9	1	1
246	1.78571	7.14286	26	8	8	1	1
218	1.76923	6.46154	24	8	8	1	1
307	1.77778	8.61111	33	9	9	1	1
461	1.74074	12.3704	48	10	10	1	1
218	1.83333	6.5	23	8	8	1	1
480	1.67742	12.6774	53	11	11	1	1
28179	1.67993	532.425	3040	21	21	1	1
603	1.69444	14.3056	62	12	12	1	1
276	1.8125	7.75	30	9	9	1	1
848	1.72549	21.1569	89	12	12	1	1
654	1.81579	16.6579	70	11	11	1	1
539	1.69697	13.6061	57	12	12	1	1
441	1.76923	12.3846	47	11	11	1	1
974	1.71186	23.0339	102	12	12	1	1
1658	1.7619	37.9429	186	14	14	1	1
5504	1.71429	112.077	577	17	17	1	1
219	1.83333	6.5	23	8	8	1	1
340	1.75	9.2	36	10	10	1	1
873	1.74074	22.0926	95	13	13	1	1
280	1.8125	7.625	30	9	9	1	1
16996	1.68054	332.323	1858	20	20	1	1
152	1.75	4.875	15	7	7	1	1
552	1.6875	13.2188	55	11	11	1	1
320	1.73684	9.57895	34	9	9	1	1
900	1.7193	21.4386	99	13	13	1	1
4756	1.69868	94.298	514	17	17	1	1
397	1.79167	10.625	44	10	10	1	1
135	1.75	5.375	15	7	7	1	1
787	1.69388	19.4082	84	12	12	1	1
1112	1.73529	25.9853	119	13	13	1	1
694	1.71795	15.4615	68	12	12	1	1
208	1.83333	6.5	23	8	8	1	1
2325	1.74453	49.1533	240	15	15	1	1
125	1.5	3.875	13	7	7	1	1
366	1.68182	9.63636	38	10	10	1	1
408	1.68	10.84	43	11	11	1	1
331	1.61905	9	35	10	10	1	1
3256	1.73301	71.2184	358	16	16	1	1
479	1.75	12.6786	50	11	11	1	1
192	1.81818	6.45455	21	8	8	1	1
390	1.79167	10.625	44	10	10	1	1
690	1.80556	15.3889	66	12	12	1	1
1028	1.76364	22.0182	98	13	13	1	1
813	1.80392	21.2157	93	12	12	1	1
568	1.68571	14.5714	60	11	11	1	1
930	1.67797	23.1356	100	12	12	1	1
566	1.74286	14.2571	62	11	11	1	1
1449	1.75556	34.6667	159	13	13	1	1
304	1.77778	8.61111	33	9	9	1	1
834	1.82353	21.1373	94	12	12	1	1
500	1.875	11.5417	46	10	10	1	1
691	1.73171	15.8049	72	12	12	1	1
118	1.5	3.875	13	7	7	1	1
989	1.77966	23.678	106	13	13	1	1
3122	1.74866	63.4492	328	16	16	1	1
223	1.83333	6.5	23	8	8	1	1
1543	1.66667	33.8283	166	15	15	1	1
4381	1.6958	93.2238	486	18	18	1	1
333	1.59091	9.13636	36	10	10	1	1
857	1.75	20.8269	92	13	13	1	1
524	1.6875	13.1562	55	12	12	1	1
1289	1.66265	27.5783	139	14	14	1	1
783	1.77778	15.5556	65	12	12	1	1
353	1.73684	8.94737	34	9	9	1	1
28555	1.6938	522.25	2977	21	21	1	1
773	1.70833	19.0208	83	12	12	1	1
13466	1.68318	262.834	1462	19	19	1	1
6834	1.68879	137.636	739	17	17	1	1
9403	1.67005	174.24	988	18	18	1	1
298	1.63158	8.21053	32	9	9	1	1
443	1.875	11.625	46	10	10	1	1
2767	1.73714	60.12	305	15	15	1	1
