7120	2.04872	205.81	800	16	16	1	1
7043	2.06868	197.299	754	16	16	1	1
447894	2.09726	10884.8	45608	21	21	1	1
1368	1.96	28.3	99	12	12	1	1
1635	2.13415	46.6951	176	13	13	1	1
15876457	2.08576	338589	1482670	28	28	1	1
2758	1.98958	50.0729	192	13	13	1	1
280009	2.09478	4378.09	18058	20	20	1	1
16779	2.03628	315.83	1292	18	18	1	1
2077	1.95833	49.5104	189	13	13	1	1
50664	2.09473	1179.01	4689	18	18	1	1
114295	2.16167	2770.54	10965	20	20	1	1
2413	2.12712	69.8644	252	13	13	1	1
39305308	2.07039	711940	3196266	29	29	1	1
1006	1.96296	14.9259	54	11	11	1	1
1933	2.14493	40.4348	149	12	12	1	1
830287	2.099	16644.4	69795	23	23	1	1
5880	2.13483	150.543	571	15	15	1	1
5259	2.11468	118.72	462	14	14	1	1
4977242	2.11266	89041.9	378141	26	26	1	1
3662	2.10494	89.9877	342	14	14	1	1
3362	2.03409	95.0284	359	13	13	1	1
152775	2.14737	3043.13	12110	21	21	1	1
7615	1.96241	68.8722	262	14	14	1	1
1267	1.81818	12.6364	41	11	11	1	1
3136	1.95238	34.7778	124	12	12	1	1
7171	2.13274	65.5664	242	13	13	1	1
9648	2.07752	73.2636	269	14	14	1	1
130381	2.07779	1234.72	4969	19	19	1	1
839	1.96	15.44	50	11	11	1	1
