1888	1.72358	42.6911	213	12	12	1	1
1226	1.64912	40.1579	189	12	12	1	1
565	1.7	20.3	86	10	10	1	1
1071	1.75269	34.6667	164	12	12	1	1
3434	1.72381	108.248	544	14	14	1	1
458	1.72222	8.5	32	8	8	1	1
236	1.72222	8.27778	32	8	8	1	1
11515	1.68737	301.703	1658	16	16	1	1
1070	1.76087	34.4891	163	12	12	1	1
52226	1.68745	1357.64	7743	20	20	1	1
19714	1.67789	483.439	2741	17	17	1	1
1693	1.65323	43.4194	206	12	12	1	1
11478	1.68087	298.069	1697	17	17	1	1
155024	1.6815	3574.69	22069	22	22	1	1
606646	1.67645	11680.4	90469	26	26	1	1
41605	1.68848	1100.53	6218	19	19	1	1
658	1.67273	21.1636	93	10	10	1	1
116050	1.68569	2741.39	16745	22	22	1	1
6700	1.67308	180.43	958	15	15	1	1
106427	1.68384	2591.04	15654	22	22	1	1
23195	1.69909	597.061	3372	18	18	1	1
1636	1.70345	52.9793	248	13	13	1	1
21155	1.6918	557.419	3097	17	17	1	1
113003	1.67473	2685.02	16410	21	21	1	1
1143	1.72	37.1	173	12	12	1	1
6458	1.67949	165.363	918	16	16	1	1
16037	1.68417	404.874	2246	17	17	1	1
9205	1.69652	256.582	1365	15	15	1	1
105489	1.68744	2534.36	15053	21	21	1	1
43165	1.67459	1097.47	6408	19	19	1	1
739	1.68852	22.5082	104	10	10	1	1
253	1.57143	8.09524	34	8	8	1	1
233032	1.6705	5349.17	35190	23	23	1	1
28661	1.67706	736.847	4197	18	18	1	1
443621	1.67903	9412.33	70406	26	26	1	1
3240	1.67808	97.2226	491	13	13	1	1
9572	1.6905	276.627	1514	16	16	1	1
1435	1.6791	47.791	226	12	12	1	1
23195	1.68773	646.497	3660	18	18	1	1
39469	1.69057	1037.96	5918	20	20	1	1
42544	1.69025	1149.45	6571	20	20	1	1
603	1.78723	20.5957	85	10	10	1	1
733	1.65	23.3333	100	10	10	1	1
4110	1.71958	129.246	651	14	14	1	1
100189	1.68745	2306.28	13531	21	21	1	1
1140	1.70588	36.8137	175	11	11	1	1
78902	1.70017	2107.36	12300	22	22	1	1
1372	1.70435	42.9739	197	12	12	1	1
3013	1.72263	93.854	473	14	14	1	1
1403	1.70543	46.9302	221	12	12	1	1
16470	1.6669	425.515	2423	17	17	1	1
1264	1.69231	27.9487	133	12	12	1	1
3572	1.67273	105.994	553	14	14	1	1
1246	1.69565	39.6348	196	12	12	1	1
8089	1.67821	213.895	1164	16	16	1	1
45986	1.68062	1157.99	6705	19	19	1	1
468	1.74286	15.6857	62	10	10	1	1
5864	1.66049	149.292	808	16	16	1	1
81333	1.68567	2035.1	11944	20	20	1	1
27752	1.68124	706.251	3999	18	18	1	1
17039	1.69231	448.348	2487	17	17	1	1
89426	1.68952	2181.9	12838	21	21	1	1
59498	1.67582	1432.17	8365	20	20	1	1
117282	1.68863	2720.16	16200	21	21	1	1
3733	1.69517	89.7398	457	14	14	1	1
1796	1.77215	58.5	281	12	12	1	1
19786	1.71637	534.606	2936	18	18	1	1
7750	1.66911	208.732	1141	15	15	1	1
22866	1.68991	608.452	3369	18	18	1	1
182052	1.67953	4290.77	27337	24	24	1	1
380	1.6087	9.04348	38	8	8	1	1
48159	1.69599	1291.83	7365	20	20	1	1
4540	1.66993	129.731	684	14	14	1	1
121257	1.68094	3003.47	18056	22	22	1	1
755	1.69697	24.4697	113	11	11	1	1
3217	1.68792	95.3591	504	14	14	1	1
1049	1.69565	25.6957	118	11	11	1	1
235	1.55	8.65	32	8	8	1	1
7753	1.67388	180.705	1007	16	16	1	1
93562	1.68185	2317.79	13777	21	21	1	1
3592	1.72327	111.006	549	14	14	1	1
13570	1.68765	375.258	2092	17	17	1	1
2180	1.66279	56.8547	287	12	12	1	1
3043	1.70896	89.653	459	14	14	1	1
4508	1.68593	128.874	672	14	14	1	1
286	1.54545	8.90909	35	8	8	1	1
3765	1.72238	120.212	609	14	14	1	1
985	1.71084	31.506	143	11	11	1	1
54670	1.6808	1463.22	8442	20	20	1	1
21229	1.71335	570.687	3133	18	18	1	1
3667	1.70783	113.437	568	14	14	1	1
4254	1.7	125.082	664	14	14	1	1
642	1.7193	22.9825	99	10	10	1	1
26060	1.68428	709.377	3986	18	18	1	1
4664	1.67907	140.923	723	14	14	1	1
8301	1.70735	223.566	1232	16	16	1	1
3824	1.68235	111.235	573	14	14	1	1
41898	1.69007	1079.2	6283	20	20	1	1
21911	1.67615	551.789	3184	18	18	1	1
89153	1.68592	2264.47	13458	21	21	1	1
