969	1.69231	20.8846	89	12	12	1	1
547	1.67647	13.2647	58	12	12	1	1
366	1.75	9.1	36	10	10	1	1
923	1.76596	18.7447	84	12	12	1	1
859	1.70588	19.098	88	14	14	1	1
144	1.66667	4.11111	16	8	8	1	1
155	1.66667	4.11111	16	8	8	1	1
3128	1.68293	65.2439	346	16	16	1	1
564	1.65714	13.3714	59	12	12	1	1
15707	1.69888	300.064	1671	20	20	1	1
8074	1.69291	160.455	861	17	17	1	1
534	1.69697	12.697	57	12	12	1	1
5359	1.68235	109.165	573	17	17	1	1
32309	1.68786	610.188	3532	22	22	1	1
120724	1.67641	2166.38	13300	26	26	1	1
6981	1.68456	137.955	754	19	19	1	1
348	1.75	9.05	36	10	10	1	1
35321	1.67993	673.448	3885	22	22	1	1
2733	1.71512	61.186	296	15	15	1	1
30278	1.68443	575.15	3289	22	22	1	1
4647	1.699	95.1572	509	18	18	1	1
702	1.68889	17.9333	77	13	13	1	1
6373	1.67407	131.323	679	17	17	1	1
22780	1.68231	437.354	2511	21	21	1	1
648	1.70732	16.561	71	12	12	1	1
1570	1.71717	35.899	171	16	16	1	1
3307	1.76804	68.0464	344	17	17	1	1
3361	1.70952	70.5667	360	15	15	1	1
13737	1.68821	270.254	1490	21	21	1	1
11334	1.67659	226.275	1240	19	19	1	1
369	1.65217	9.34783	39	10	10	1	1
153	1.66667	5	16	8	8	1	1
55573	1.66594	1050.55	6145	23	23	1	1
7451	1.69409	149.413	804	18	18	1	1
193231	1.67204	3322.87	21694	26	26	1	1
1192	1.69565	26.6522	118	13	13	1	1
2044	1.69767	44.6899	220	16	16	1	1
613	1.83871	13.0645	58	12	12	1	1
7110	1.66034	146.002	788	18	18	1	1
13851	1.69932	268.916	1493	20	20	1	1
18971	1.70875	373.366	2072	20	20	1	1
334	1.78947	9.05263	35	10	10	1	1
328	1.54545	8.77273	35	10	10	1	1
1138	1.75362	25.8551	122	14	14	1	1
13860	1.69944	275.074	1522	21	21	1	1
373	1.71429	9.42857	37	11	11	1	1
21590	1.69442	424.766	2341	22	22	1	1
654	1.61905	15.3095	69	12	12	1	1
1288	1.7375	31.725	140	14	14	1	1
505	1.71875	12.8125	56	12	12	1	1
4428	1.66667	92.3814	486	17	17	1	1
771	1.76	18.9	89	12	12	1	1
781	1.69388	19.0204	84	14	14	1	1
502	1.8	13.9667	55	12	12	1	1
1984	1.70968	44.8548	213	16	16	1	1
6644	1.70784	131.19	720	19	19	1	1
356	1.88889	8.27778	35	10	10	1	1
3864	1.66953	80.8026	390	16	16	1	1
14818	1.70072	299.558	1649	20	20	1	1
4269	1.68214	87.3929	472	18	18	1	1
4164	1.6803	86.7063	453	17	17	1	1
25860	1.68421	499.594	2849	21	21	1	1
13556	1.68714	260.495	1484	20	20	1	1
15014	1.68615	298.705	1645	21	21	1	1
1061	1.73438	25.2812	112	14	14	1	1
466	1.75	11.6429	50	12	12	1	1
4450	1.68531	90.9615	483	18	18	1	1
2558	1.76712	54.2808	259	15	15	1	1
8718	1.65785	169.834	941	18	18	1	1
14724	1.67334	278.483	1589	22	22	1	1
164	1.66667	4.55556	16	8	8	1	1
13819	1.67929	269.369	1509	20	20	1	1
1663	1.68627	35.7059	173	14	14	1	1
14467	1.66952	273.213	1562	22	22	1	1
498	1.70968	12.4516	54	11	11	1	1
1562	1.65	34.76	166	14	14	1	1
452	1.78571	12.3214	51	11	11	1	1
148	1.66667	5.44444	16	8	8	1	1
3331	1.69406	73.8767	372	16	16	1	1
19124	1.6701	379.789	2107	21	21	1	1
1668	1.70192	36.9423	178	14	14	1	1
7540	1.68763	151.438	806	17	17	1	1
793	1.72917	19.3542	84	12	12	1	1
1312	1.68354	28.8861	134	14	14	1	1
1132	1.77941	26.1029	122	14	14	1	1
148	1.66667	5.44444	16	8	8	1	1
1278	1.83784	30.0811	137	14	14	1	1
447	1.84	10.76	47	11	11	1	1
15415	1.66667	299.277	1686	20	20	1	1
2308	1.71528	52.7361	248	18	18	1	1
846	1.76471	20.2353	91	14	14	1	1
1558	1.71134	36.8144	167	14	14	1	1
263	1.6875	6.875	28	10	10	1	1
7720	1.7102	155.102	839	18	18	1	1
2027	1.69919	44.6016	210	14	14	1	1
3735	1.66531	81.7102	409	16	16	1	1
2154	1.7029	48.7174	236	14	14	1	1
14120	1.68947	271.983	1557	20	20	1	1
4778	1.67869	97.082	513	18	18	1	1
29683	1.67455	576.285	3330	21	21	1	1
